Campaign_Performance_ID,Date_ID,Campaign_ID,Channel_ID,Geography_ID,Impressions,Clicks,Leads,Conversions,Spend,Revenue
12255,20250516,2,1,13,190944,14436,4196,729,19867.84,1962700.03
12256,20250810,13,6,24,69950,3981,947,67,19296.46,213401.53
12257,20250224,9,4,11,223921,10549,1973,184,79671.05,672460.76
12258,20250203,7,5,25,43165,2824,711,79,11150.65,170008.95
12259,20251213,18,1,18,197295,12973,921,112,28221.89,424206.61
12260,20251209,15,3,21,182401,3444,342,65,50882.51,207055.48
12261,20250315,17,3,8,8962,688,193,10,2791.0,31009.89
12262,20250825,4,3,6,50501,1045,60,4,12737.44,19767.43
12263,20250307,15,3,30,130874,6723,1076,166,18148.48,773221.65
12264,20251119,7,5,21,63184,3746,794,175,19120.05,310961.72
12265,20250807,10,6,27,217876,11049,1567,92,75923.32,440700.14
12266,20251113,9,5,18,155059,9847,2890,161,28197.61,240953.6
12267,20250308,10,3,15,122644,1558,281,51,27627.36,75876.67
12268,20250804,8,1,25,90454,2377,694,77,33225.0,101459.39
12269,20250421,3,6,10,110577,1641,333,75,20087.67,300244.22
12270,20250411,2,6,22,177774,2110,232,49,44400.83,153476.94
12271,20250917,6,1,7,229522,8669,869,238,70513.87,201269.8
12272,20250416,10,4,24,226373,17825,1896,537,29309.75,1113852.22
12273,20251103,20,3,26,144911,9792,1368,401,17123.16,1725243.14
12274,20250814,15,4,29,6156,295,27,6,680.79,19269.18
12275,20250325,13,5,4,202958,14053,2015,537,16741.01,2607852.35
12276,20251024,18,6,16,86026,5548,631,171,32971.62,204486.88
12277,20251227,12,1,8,217353,9470,1505,128,29148.54,587267.07
12278,20250729,4,3,8,78055,898,225,52,28135.62,75248.32
12279,20250322,1,4,17,102117,1032,71,8,16990.31,23112.63
12280,20251212,16,1,14,136662,5352,1051,258,39528.0,838658.43
12281,20250416,7,6,8,133120,3345,527,29,25272.58,91640.15
12282,20250419,13,4,28,48282,2592,687,126,7456.35,471101.35
12283,20250111,3,6,25,32336,871,122,20,6163.83,42000.7
12284,20250505,18,2,1,168791,6010,540,47,41037.21,73308.98
12285,20250114,10,1,23,164938,4188,980,107,28839.14,257979.04
12286,20250102,19,2,22,11796,412,79,18,1881.14,21961.06
12287,20251116,7,4,23,156609,6655,1956,574,49383.74,1194758.6
12288,20250523,9,2,17,137085,6869,1897,202,19545.7,232308.76
12289,20250821,18,2,9,70434,5430,722,85,7192.78,351638.91
12290,20250926,11,3,14,114742,8862,1680,215,35814.7,1053408.97
12291,20251223,3,1,24,66956,4233,1083,267,21617.78,874444.74
12292,20250727,8,2,5,237016,11117,2970,240,52459.7,489726.3
12293,20251015,19,3,6,34679,2550,441,66,7075.05,56399.54
12294,20251120,10,4,28,239698,10878,2395,692,52378.97,940597.51
12295,20250425,17,6,14,44859,1435,420,103,4525.51,434100.49
12296,20250808,16,4,13,40635,2821,431,100,12116.53,424833.69
12297,20250131,16,5,3,17680,897,246,50,5036.98,42412.09
12298,20250522,12,4,28,216402,9199,1569,168,22666.09,674815.77
12299,20250803,10,2,30,180360,3985,572,49,49282.08,227883.77
12300,20250821,4,1,29,176757,11616,2429,491,36204.21,1083263.61
12301,20251119,12,5,13,163463,7351,1262,127,19098.46,395982.44
12302,20250403,18,5,15,43789,2566,612,98,3695.86,479158.58
12303,20250215,1,2,29,240262,17940,3121,819,43522.22,3110735.06
12304,20251119,18,4,7,163494,3549,388,47,25181.58,222708.04
12305,20250317,20,4,27,93527,6891,740,184,18452.56,176191.51
12306,20250120,17,6,7,65509,961,161,29,11263.85,125721.23
12307,20250318,12,4,27,154481,3102,268,37,24626.79,85096.9
12308,20250212,8,2,30,104694,7990,1726,471,28267.54,1048594.65
12309,20250509,16,1,3,41085,1022,120,14,8599.18,65388.43
12310,20250326,20,6,13,140211,3653,184,47,33874.72,89497.85
12311,20251114,3,5,16,156503,11941,3317,632,15394.96,1645231.94
12312,20250517,3,3,8,186837,3334,245,26,30590.76,90131.46
12313,20250919,10,3,24,245169,7285,1202,154,35184.41,317113.79
12314,20250104,9,2,27,17167,880,74,9,3295.76,23898.36
12315,20250228,9,2,6,35549,1704,317,72,10905.61,271161.46
12316,20251207,1,6,17,102900,7550,865,176,27760.22,376410.66
12317,20250807,4,5,16,77670,2837,653,47,7460.48,228538.47
12318,20250310,13,5,13,102964,3248,886,105,26868.01,358153.02
12319,20250712,19,5,5,161062,3989,1011,177,22177.51,847554.42
12320,20250317,12,5,16,72903,5765,1317,305,12387.42,540602.36
12321,20250706,5,3,4,71062,3998,628,142,25519.75,283344.47
12322,20250505,20,2,15,174879,7053,1353,159,56689.4,421167.48
12323,20250305,11,2,19,233823,5612,1604,403,76234.3,329426.18
12324,20250210,19,6,27,148856,6866,1863,419,16731.07,1657309.65
12325,20251231,18,2,29,65455,1106,296,83,14968.91,168915.09
12326,20250218,2,3,26,120310,4103,1122,63,31041.24,151530.13
12327,20250704,1,2,26,20708,424,119,27,5694.83,106762.12
12328,20251102,4,1,23,135067,1407,117,27,21438.75,27015.42
12329,20250808,2,4,17,112361,3193,361,67,43791.8,155160.45
12330,20250908,12,4,9,86928,3426,1026,275,10563.13,1089746.57
12331,20250628,5,2,22,234656,5440,676,110,31466.84,533661.22
12332,20250218,11,5,16,115539,2578,736,79,44908.02,356122.61
12333,20250703,11,3,5,129752,3320,812,133,34020.94,405718.34
12334,20250706,2,2,21,34991,2493,576,87,7659.22,271242.14
12335,20251024,3,1,30,7736,219,50,11,2572.34,48340.34
12336,20250630,10,6,20,210567,2568,152,36,48102.99,108219.26
12337,20250303,7,6,16,65651,4028,506,98,25744.72,312706.87
12338,20251208,13,6,16,121385,6608,845,42,28272.52,34302.56
12339,20251018,6,5,6,144194,7181,1048,124,47260.68,256798.04
12340,20250114,12,5,6,121245,8005,427,77,33403.99,311015.69
12341,20250401,11,1,23,123072,1972,525,119,40314.13,238663.91
12342,20250709,15,6,4,25268,1003,224,35,5000.96,167615.98
12343,20250507,13,1,6,185073,6399,1040,246,36061.92,1073164.6
12344,20250628,6,6,15,230277,10891,2834,348,48784.37,1154347.7
12345,20251010,5,5,18,144871,10543,1397,87,47041.71,418086.0
12346,20251207,16,5,29,149672,9926,938,48,34723.42,62169.22
12347,20250510,19,3,21,195115,7700,2043,404,29254.23,1130748.23
12348,20250428,17,6,22,163939,9333,2011,219,48062.72,650321.88
12349,20250918,15,5,8,88105,5349,737,140,10299.64,141674.51
12350,20250831,10,3,14,52572,1132,154,40,6396.54,35915.05
12351,20250220,16,6,12,60139,4502,642,144,15640.68,493223.86
12352,20250528,1,2,30,37185,756,87,18,7352.45,62564.76
12353,20250705,4,3,14,113262,6398,849,216,23942.76,184789.52
12354,20250905,18,4,9,139620,2483,265,70,12781.22,164362.83
12355,20250521,6,3,3,248317,9315,1025,78,52652.76,86310.02
12356,20250118,17,6,27,241832,12654,1466,181,32598.45,571098.92
12357,20250330,10,6,10,175936,9694,1029,189,44636.94,755742.43
12358,20250306,12,6,15,230890,12950,750,55,31613.88,56120.73
12359,20250125,8,4,13,171164,12376,3066,745,45312.86,1346705.98
12360,20250909,4,3,3,227926,5408,503,119,84380.45,100398.6
12361,20250103,9,4,25,113445,3197,758,178,29458.07,541328.53
12362,20250514,1,6,28,85305,6254,907,105,13343.08,205203.27
12363,20250118,14,2,9,83945,1770,517,66,24973.73,245763.43
12364,20251228,5,2,12,114640,1934,507,81,25253.08,275800.29
12365,20250818,10,4,2,21265,580,83,12,4410.28,24145.96
12366,20250205,12,6,24,153865,10747,1856,489,31640.41,1323375.7
12367,20250904,15,4,27,210369,6943,1686,316,56902.91,638609.11
12368,20250506,3,4,6,120796,1254,138,17,43041.32,56698.18
12369,20250822,6,4,2,36405,483,83,24,7881.88,109676.14
12370,20250429,4,2,9,41251,2108,422,51,11801.08,189187.0
12371,20251029,17,1,17,113827,5983,690,142,26073.83,449768.17
12372,20250119,16,5,5,207884,3794,249,67,63154.2,281203.8
12373,20250428,6,6,11,198814,10829,876,171,29627.52,668708.15
12374,20250521,9,2,5,135957,3602,191,41,21530.98,65038.03
12375,20251202,8,4,1,154238,7233,861,114,38490.63,569669.02
12376,20250613,16,2,21,135800,3105,635,69,26431.13,100956.77
12377,20250403,14,5,4,59858,640,149,32,19291.37,126109.11
12378,20250222,20,3,11,217525,3522,228,58,20615.27,52990.11
12379,20250405,8,4,14,202318,12640,3481,350,18036.07,648712.93
12380,20250110,8,5,20,124734,8289,800,146,46697.09,717565.41
12381,20250707,9,6,29,14844,757,224,56,2619.59,146724.16
12382,20250521,8,6,20,79430,2190,493,126,28890.79,109809.16
12383,20250729,7,1,8,151957,6018,514,81,56422.39,221539.51
12384,20250524,4,6,6,23778,1008,155,26,7669.41,90598.94
12385,20250503,20,3,17,131338,2752,796,87,41659.98,422595.79
12386,20250107,15,4,2,91644,6723,403,88,26130.38,208297.32
12387,20250702,12,6,6,22202,892,149,32,2995.0,155106.77
12388,20250826,3,6,10,87027,6680,595,108,29226.41,129956.12
12389,20250803,10,3,12,175682,3910,547,44,64557.97,215879.87
12390,20250831,12,3,10,243407,5133,755,189,48840.76,286902.68
12391,20250416,20,6,6,5260,230,12,2,524.58,6660.51
12392,20250604,9,4,28,166907,12543,2394,354,21228.06,1203476.81
12393,20250130,15,5,28,40735,1152,113,11,13949.43,16594.21
12394,20250826,1,5,23,207803,10631,2644,407,57783.38,1347580.4
12395,20250801,18,1,3,211594,5715,857,164,72753.5,235851.32
12396,20250224,14,5,19,75843,987,103,10,21927.8,15205.73
12397,20251008,1,2,26,86016,1985,393,25,25166.9,39031.32
12398,20250907,19,5,11,7973,376,48,4,2688.08,12469.16
12399,20250626,10,6,13,199613,4129,669,156,54581.28,201229.92
12400,20251024,12,3,26,204566,10646,1404,298,19911.45,982598.92
12401,20250211,12,3,6,179169,8982,2036,150,40404.26,604086.63
12402,20250609,6,6,25,123270,4687,250,56,18898.63,209345.79
12403,20250307,5,2,29,129865,3272,790,167,34249.09,799585.05
12404,20250714,19,2,6,47604,3480,207,48,5715.69,81795.48
12405,20251215,6,3,10,44347,511,48,14,6372.31,47527.09
12406,20251211,7,6,8,45298,2354,378,31,15652.76,117181.36
12407,20250406,9,3,16,197934,14985,4364,794,70559.24,1311002.43
12408,20251113,9,2,6,102602,5031,1385,267,13481.3,713540.12
12409,20251025,14,1,8,167117,4758,1307,306,44378.22,940491.86
12410,20251215,1,1,8,128114,2762,470,106,40621.07,283730.87
12411,20251111,20,3,29,57673,4408,370,37,15353.76,170811.57
12412,20250203,16,3,3,120654,3313,904,71,34147.35,130940.21
12413,20250915,4,2,8,110094,6852,872,101,40464.27,423418.0
12414,20250426,18,5,24,20193,1394,311,38,3082.9,45428.83
12415,20250301,15,1,26,85454,2832,453,34,20950.45,32419.41
12416,20250224,18,2,16,194563,10209,673,161,16390.74,612038.56
12417,20250322,9,6,20,7055,97,25,4,1166.78,7221.97
12418,20251010,6,1,15,110643,4317,307,38,28351.62,126637.13
12419,20250924,12,6,15,214604,14862,2390,253,76509.21,846128.9
12420,20251127,19,5,20,174894,10539,1698,237,55143.15,707203.35
12421,20251231,7,5,20,25063,431,100,20,3986.39,47057.61
12422,20251025,8,1,8,122921,7895,1700,431,37052.71,1423864.06
12423,20250207,6,1,8,46347,3390,494,52,14015.55,249874.77
12424,20251026,15,5,27,42620,1300,183,44,4083.06,117053.01
12425,20250618,14,3,3,130076,3053,852,163,27596.68,662505.9
12426,20251108,3,4,27,108317,6156,474,64,33237.32,96848.71
12427,20250607,4,4,15,172610,6110,1660,254,30182.12,725785.65
12428,20250211,3,5,4,229074,12385,2736,529,24004.9,1568664.46
12429,20250131,19,1,23,178529,10077,1296,187,60269.76,706635.59
12430,20250910,2,6,20,236277,16220,4609,563,47531.32,1782818.33
12431,20250308,11,6,27,21605,986,286,20,5445.32,53292.87
12432,20250813,10,6,24,120369,5080,656,65,38077.84,300417.17
12433,20251220,8,1,15,118410,8059,1408,136,27868.69,194232.52
12434,20250826,11,6,16,220979,11901,2227,251,67906.37,203724.98
12435,20250326,20,4,17,25937,1716,100,21,8189.74,87537.12
12436,20251109,17,6,5,224732,15006,3158,277,58765.59,1060311.96
12437,20250922,19,2,19,137316,10812,2922,627,39752.61,1397309.7
12438,20250104,19,2,9,14386,270,37,3,4830.68,3000.57
12439,20250512,8,6,5,43995,1934,280,27,4893.37,96308.44
12440,20250312,4,4,10,232447,8640,2444,700,80801.42,2993683.75
12441,20251031,9,3,21,38796,2421,717,201,6574.45,469371.07
12442,20250819,16,4,12,34899,402,109,28,6918.43,36001.84
12443,20250918,10,4,18,70461,2133,546,66,10082.78,297134.99
12444,20250621,4,2,9,240213,8820,2580,729,91297.18,1429643.17
12445,20250114,15,3,20,72860,860,51,8,9622.84,28134.97
12446,20250622,4,1,8,169892,13554,872,230,46672.54,808596.13
12447,20250318,13,6,30,178924,7974,2291,139,70844.68,528750.87
12448,20250829,9,6,19,11991,359,91,11,1782.58,19016.87
12449,20250125,17,1,7,156847,2906,494,122,53282.07,437950.64
12450,20250710,20,3,24,35568,2361,156,28,6994.15,102129.7
12451,20250902,19,5,19,209547,5121,1164,243,31483.29,1002464.44
12452,20251106,10,6,13,226383,13826,3504,886,81946.99,1410262.28
12453,20250124,13,3,18,39940,663,159,44,5867.83,199993.29
12454,20250913,9,3,5,109284,1494,425,70,42551.37,177926.65
12455,20251123,19,3,1,78086,5244,825,120,7237.23,168037.83
12456,20250609,11,2,3,89333,5976,1688,222,22317.53,226441.75
12457,20250315,10,4,18,198354,4954,410,110,66494.87,492448.79
12458,20250516,8,5,2,206648,8880,2026,187,30637.97,164631.66
12459,20250303,14,4,11,185160,5424,1281,207,47254.82,716619.98
12460,20250607,1,5,7,45763,1776,121,33,7298.24,161966.18
12461,20251020,2,6,9,135445,9186,2156,281,14183.33,1327094.24
12462,20251027,7,6,27,62213,1093,157,44,23070.78,152781.39
12463,20250702,3,2,20,205363,9462,910,142,25317.99,142274.07
12464,20250922,2,5,7,248191,4675,412,80,35907.92,175799.34
12465,20250319,7,3,3,64629,4603,1328,151,10753.99,522061.41
12466,20251029,16,3,30,158983,2727,736,125,54321.34,120664.71
12467,20250207,10,6,10,40780,1677,428,123,10713.66,533007.46
12468,20250317,3,6,2,80449,5781,646,45,11644.33,48608.09
12469,20250131,7,4,17,15349,678,176,35,5818.55,141744.75
12470,20250427,8,6,27,9323,519,64,15,1314.81,23730.54
12471,20250726,5,4,15,201335,12325,3618,873,56799.67,4022412.99
12472,20250101,18,5,29,122444,8863,2179,511,21066.86,835133.31
12473,20250805,18,6,21,72168,2535,361,57,24102.62,256328.28
12474,20250411,9,2,8,174252,13235,1520,253,62727.65,900011.78
12475,20251019,19,3,25,196105,13227,3319,408,66062.18,1662501.15
12476,20251208,9,6,24,13072,317,91,16,4282.68,38846.25
12477,20250226,19,1,17,69935,1930,156,33,10164.5,120221.24
12478,20250905,6,1,22,134595,10239,2152,576,52677.99,2513477.4
12479,20250624,4,6,30,220123,16092,4430,1200,25588.92,1069183.6
12480,20250311,2,2,22,97825,2220,114,19,35611.66,83893.21
12481,20250426,7,3,11,200816,10138,2294,365,51068.28,1742148.93
12482,20251110,3,2,20,111915,3872,1136,335,13104.92,482255.82
12483,20250606,16,3,22,234689,10121,1402,302,23295.6,902280.62
12484,20250311,14,1,8,51766,3823,728,201,6007.3,875836.62
12485,20251030,5,6,10,71735,4491,542,96,27469.95,340033.7
12486,20250105,7,2,9,246473,19131,3671,647,96511.31,2391208.48
12487,20250329,6,2,26,197453,14675,4319,432,76563.01,655213.19
12488,20250202,14,1,9,27409,1871,174,35,8088.15,62996.33
12489,20250324,18,4,3,86194,2554,307,17,13658.62,49195.8
12490,20251012,8,2,9,215485,2210,212,14,77371.84,47282.95
12491,20250725,19,3,28,210774,9033,1312,367,71608.87,1458883.99
12492,20250602,20,3,28,113632,8331,1912,568,29590.23,2767847.42
12493,20250514,17,6,24,79978,1206,230,44,12612.51,212254.4
12494,20250501,2,4,4,143680,5628,987,288,14643.1,507811.37
12495,20250428,18,4,19,221437,4747,489,92,74866.13,121226.72
12496,20250308,19,3,11,13707,484,141,7,1635.36,11340.08
12497,20250412,5,1,28,18840,614,115,28,6691.17,139285.53
12498,20251226,11,2,30,42639,3129,186,49,16049.26,170247.62
12499,20250428,6,3,5,235568,10702,2451,621,42125.0,1949973.97
12500,20251109,17,2,16,137772,1446,293,40,20774.79,125668.65
12501,20250722,6,6,1,224247,4545,542,142,58332.3,559424.69
12502,20251105,14,6,2,219714,17307,4447,798,32808.85,3945569.87
12503,20250425,14,2,21,28190,2114,188,23,4281.68,79991.07
12504,20250405,15,5,4,111220,2423,208,30,12446.62,130926.17
12505,20250612,13,1,15,213253,8268,2033,412,79930.2,886366.29
12506,20250914,16,2,11,205058,8274,1119,192,49937.41,758868.23
12507,20250727,6,4,23,232973,12106,3025,323,70186.08,1324878.86
12508,20250415,2,1,12,231438,8048,1552,343,33625.16,1126531.35
12509,20251024,1,6,27,239553,13193,2256,185,29339.87,592389.0
12510,20250913,17,4,7,125944,6354,1030,283,30334.24,386554.98
12511,20251023,15,6,25,166603,3156,373,83,59923.9,196698.09
12512,20250901,1,5,27,243820,14335,3300,391,79887.95,1290759.49
12513,20250510,11,6,10,137874,6618,685,157,24022.84,485604.31
12514,20250420,12,1,15,83355,6248,1155,248,32357.98,263348.63
12515,20250916,8,6,30,233942,5382,1297,113,22356.09,358301.78
12516,20251031,7,3,13,165519,12574,1866,290,56914.53,1272674.89
12517,20250821,8,2,28,93841,1679,116,8,15905.76,12127.47
12518,20250410,4,6,28,138608,3582,343,24,41104.8,39748.11
12519,20250310,16,1,24,100249,1075,268,37,28259.41,85313.02
12520,20250508,9,4,29,240478,8960,2295,586,84457.19,631882.18
12521,20250507,14,5,12,114718,7175,1223,162,43302.64,361741.33
12522,20250927,2,4,8,52609,2250,519,118,8083.22,450223.98
12523,20251204,17,4,13,168817,6082,688,191,54369.3,764479.99
12524,20250831,2,4,3,88601,3470,969,139,29704.45,495303.14
12525,20250320,3,5,13,101193,5966,1198,112,28489.06,337387.42
12526,20251117,5,6,26,202693,6070,1138,138,73681.51,583610.41
12527,20251115,9,5,30,12188,701,170,17,2566.06,58485.07
12528,20250809,12,6,23,203116,14944,1625,461,80048.55,2114515.79
12529,20250719,13,1,29,183078,14268,3159,745,27323.83,1880017.91
12530,20250222,8,3,10,40498,1161,111,24,14716.72,53156.7
12531,20250831,3,1,30,127148,8813,1697,95,37365.85,208151.23
12532,20250207,3,6,30,110331,2570,413,38,12112.15,153042.65
12533,20251213,11,3,25,205695,13241,2107,198,19743.26,265781.83
12534,20250201,12,4,10,106036,4357,292,61,40179.87,139290.08
12535,20251024,13,2,29,76988,5798,1247,339,17739.51,735656.84
12536,20250428,6,3,30,36090,1215,347,32,6479.95,97341.21
12537,20250818,14,2,3,131245,7177,614,76,27560.7,323476.82
12538,20250311,16,1,8,162805,9932,2784,264,21190.19,1135172.74
12539,20250905,1,4,8,114549,3369,455,63,12002.24,132290.0
12540,20250905,4,6,27,159734,2727,304,76,57134.37,67284.68
12541,20250211,4,1,20,203528,11734,2723,363,37223.45,1707382.28
12542,20250623,13,2,8,10966,688,118,26,3692.15,53413.92
12543,20251220,20,5,11,134027,2557,458,65,33887.5,251947.5
12544,20250708,2,3,16,84618,4321,539,118,29390.69,337955.35
12545,20250417,10,6,10,98479,4310,1089,83,28964.94,174223.89
12546,20250310,7,6,24,50873,4022,362,55,10650.52,253154.3
12547,20250521,16,6,5,113063,7363,1987,389,27276.06,1483635.49
12548,20251127,19,1,18,139686,2447,358,69,42653.53,80519.6
12549,20250806,12,5,17,152112,5275,1138,131,22477.83,621103.08
12550,20250513,16,4,19,136376,8032,1550,259,15235.62,646269.02
12551,20250618,18,2,3,124318,2631,627,89,43124.88,423740.05
12552,20250720,12,4,4,50355,3665,738,91,10139.76,286611.73
12553,20251216,1,2,2,65733,4310,434,42,25625.88,109448.63
12554,20250824,14,3,25,58441,3683,871,69,11955.93,299308.1
12555,20250106,2,5,28,194646,11175,3307,928,73852.96,1319583.1
12556,20250707,14,3,11,45455,1590,226,27,16119.25,130067.87
12557,20250119,2,5,14,242854,16690,2943,428,39065.52,1413200.05
12558,20250709,1,6,23,84758,3122,291,67,23373.73,242827.15
12559,20250628,8,2,16,203424,3077,521,149,40097.74,655865.71
12560,20250710,2,5,21,139404,3236,191,41,28286.35,193252.15
12561,20251225,20,3,1,58024,2118,366,28,15929.66,138341.37
12562,20250715,15,6,26,225414,17494,2087,612,20839.27,2411558.78
12563,20250430,19,2,12,240248,16952,1946,140,20720.3,129043.72
12564,20250117,11,6,14,33350,1178,140,37,12641.14,168416.62
12565,20250222,8,1,5,9810,426,78,9,1245.25,9573.78
12566,20250215,4,6,8,111897,1834,318,23,29732.67,101218.06
12567,20250912,12,5,29,71178,1123,330,82,8151.32,290885.34
12568,20250404,6,5,2,149867,8996,945,86,31117.16,123457.89
12569,20250703,20,1,25,143400,8511,2465,159,23068.66,388486.33
12570,20251201,5,1,21,46096,477,48,12,5316.37,47763.27
12571,20250323,8,4,29,75913,1640,108,14,6786.84,63825.62
12572,20251222,7,1,20,53295,2185,333,76,11588.71,312837.37
12573,20250511,3,6,1,235554,9645,2227,527,28461.38,2075590.24
12574,20251029,20,1,9,134134,5471,1417,360,29210.08,293134.85
12575,20250512,18,5,14,77563,919,161,29,11219.01,128693.96
12576,20250724,12,5,16,132969,9947,721,45,47590.24,165460.42
12577,20250430,20,4,12,209668,14944,3552,280,80024.78,1021506.98
12578,20250714,10,5,25,37694,1650,435,95,4569.97,470053.44
12579,20250108,4,2,26,51200,3821,269,52,5621.68,202585.49
12580,20250810,18,2,7,141410,5502,921,101,38043.3,467877.83
12581,20251003,12,3,6,112311,5085,1039,310,12484.46,609968.62
12582,20250809,17,6,10,125810,2254,558,91,38763.33,85982.82
12583,20250114,16,1,20,188043,10846,1454,406,25357.61,1028070.49
12584,20250330,19,5,5,27631,1195,173,40,3644.84,99186.16
12585,20250628,1,6,5,123084,3157,623,58,14508.37,182080.04
